ID,INTITULE,CATEGORIES,NOMENCLATURE,SITE_WEB,ADRESSE,CODE_COMMUNE,CODE_POSTAL,COMMUNE,TELEPHONE,FAX,LATITUDE,LONGITUDE,PRECISION,RESSORT,ORGANISME,URL,HORAIRES_OUVERTURES,Adresse,ACTIVITES,ORGANISME_TUTEUR,INTERVENANTS,HORAIRES_PERM_CONSEIL_JURIDIQUE,HORAIRES_PERM_DROIT_TRAVAIL,RUE_VOIE_CHEMIN,HORAIRES_PERM_INFOS_GENERALISTES,HORAIRES_PERM_CONCILIATION_RES_AMIABLE_CONFLITS,ACTIVITES_2,HORAIRES_PERM_DROIT_JEUNES,DATE_CONVENTION_CADRE,HORAIRES_PERM_AIDE_VICTIMES,COURRIEL,TELEPHONE_2,ACTIVITES_3,HORAIRES_PERM_MEDIATION_FAMILLIALE,HORAIRES_PERM_DROIT_ADMINISTRATIF_LITIGE_AVEC_ADMINISTRATIONS,HORAIRES_PERM_LUTTE_DISCRIMINATIONS,HORAIRES_PERM_DROIT_LOGEMENT_EXPULS_LOCATIVE,HORAIRES_PERM_CONSO_SURRENDETEMENT,COURRIEL_2,ADRESSE_3,HORAIRES_PERM_DROIT_FAMILLE,TERRITOIRES_COMPETENCE_2,SITE_WEB_2,JOURS_HORAIRES_PERM_INFOS_GENERALISTES_ET_AIDE_ACCOMPLISSEMENT_DEMARCHES,JOURS_HORAIRES_PERM_CONCILIATION_RESOLUTION_AMIABLE_CONFLITS,RESSORT_2,CONSULTATIONS_JURIDIQUES,INFORMATIONS_COMPLEMENTAIRES,RESEAUX,SIGLE,TEXTE_COURT,SERVICE_CIVIL_HORS_VACATION_DU_10_07_AU_27_08_ET_NOEL_ET_PACQUES,AUDIENCES_PENALES_HORS_VACATION,PERM_CONSULT_JURIDIQUES_GRATUITES,CATEGORIES,Mission,HORAIRES_PERM_DROIT_ETRANGERS,FAX_2
4cac9e6a293594648a001743,Tribunal de Commerce de Cahors,,tribunal_commerce,,Boulevard Léon Gambetta B.P. 247,46042,46010,CAHORS CEDEX 9,+33 5 65 22 62 23,,44.4470469,1.4405283,6,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001742,Tribunal de Commerce du Puy-en-Vélay,,tribunal_commerce,, ,43157,43000,LE PUY EN VELAY,+33 4 71 09 00 78,,45.0416412,3.8885669,8,,Ministère de la justice,,,,   ,,,,,4 avenue de la Dentelle,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001745,Tribunal de commerce de Mende,,tribunal_commerce,, ,48095,48000,MENDE,+33 4 66 65 28 11,+33 4 66 49 38 74,44.516188,3.49822,6,,Ministère de la justice,,,,   ,,,,,Boulevard Henri Bourillon,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001744,Tribunal de Commerce d'Agen,,tribunal_commerce,,Résidence Armand Fallières 14 Rue Diderot   B.P. 22,47001,47000,AGEN,+33 5 53 66 74 14,+33 5 53 66 46 63,44.2007546,0.6172994,6,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001747,Tribunal de Commerce de Reims,,tribunal_commerce,, ,51454,51100,REIMS,+33 3 26 88 30 76,+33 3 26 40 06 85,,,,,Ministère de la justice,,,,   ,,,,,55 rue Thiers,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001746,Tribunal de Commerce de Châlons-en-Champagne,,tribunal_commerce,, ,51108,51000,CHALONS EN CHAMPAGNE,+33 3 26 68 48 60,,48.9591414,4.362875,6,,Ministère de la justice,,,,   ,,,,,Rue Perrot d'Ablancourt,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001749,Tribunal de Commerce de Nevers,,tribunal_commerce,,19 rue St Martin BP 58,58194,58020,NEVERS CEDEX,+33 3 86 61 06 71,+33 3 86 36 80 23,46.989291,3.159357,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001748,Tribunal de Commerce de Briey,,tribunal_commerce,,Avenue du Maréchal Foch B.P. 83,54099,54153,BRIEY CEDEX,+33 3 82 46 15 04,,49.2488656,5.9399293,6,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00174b,Tribunal de Commerce de Roubaix-Toucoing,,tribunal_commerce,, ,59512,59070,ROUBAIX CEDEX 1,+33 3 20 70 77 78,,50.6994253,3.1566873,6,,Ministère de la justice,,,,   ,,,,,51 Rue du Capitaine Aubert,,,  ,,,,,,   ,,,,,,,,,"{u'kind': u'CommuneOfFrance', u'code': u'59367'} {u'kind': u'CommuneOfFrance', u'code': u'59378'} {u'kind': u'CommuneOfFrance', u'code': u'59421'} {u'kind': u'CommuneOfFrance', u'code': u'59426'} {u'kind': u'CommuneOfFrance', u'code': u'59508'} {u'kind': u'CommuneOfFrance', u'code': u'59512'} {u'kind': u'CommuneOfFrance', u'code': u'59522'} {u'kind': u'CommuneOfFrance', u'code': u'59598'} {u'kind': u'CommuneOfFrance', u'code': u'59599'} {u'kind': u'CommuneOfFrance', u'code': u'59602'} {u'kind': u'CommuneOfFrance', u'code': u'59646'} {u'kind': u'CommuneOfFrance', u'code': u'59650'} {u'kind': u'CommuneOfFrance', u'code': u'59660'}     ",,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00174a,Tribunal de Commerce de Douai,,tribunal_commerce,,66 Rue Saint-Julien B.P. 829,59178,59508,DOUAI CEDEX,+33 3 27 96 17 43,+33 3 27 88 40 49,50.3716204,3.0767134,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00174d,Tribunal de Commerce de Compiègne,,tribunal_commerce,,2 rue du Dahomey BP 90759,60159,60207,COMPIEGNE CEDEX,+33 3 44 38 51 51,+33 3 44 38 51 50,49.417842,2.829047,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00174c,Tribunal de Commerce de Valenciennes,,tribunal_commerce,,Palais Consulaire 5 Place du Commerce,59606,59326,VALENCIENNES CEDEX,+33 3 27 46 34 78,,50.3881751,3.4830821,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00174f,Tribunal de Commerce de Clermont-Ferrand,,tribunal_commerce,,Palais de Justice 16 Place de l'Etoile,63113,63005,CLERMONT FERRAND CEDEX 1,+33 4 73 31 79 70,+33 4 73 31 79 91,45.779422,3.080691,7,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00174e,Tribunal de Commerce d'Alençon,,tribunal_commerce,, ,61001,61000,ALENCON,+33 2 33 26 08 77,,48.4308425,0.0868795,8,,Ministère de la justice,,,,   ,,,,,6 Rue du Bercail,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001751,Tribunal de Commerce de Tarbes,,tribunal_commerce,,Palais de Justice Square Maurice Trélut,65440,65013,TARBES CEDEX 9,+33 5 62 51 77 77,+33 5 62 51 77 87,43.2328643,0.0741208,4,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001750,Tribunal de Commerce de Bayonne,,tribunal_commerce,, ,64102,64100,BAYONNE,+33 5 59 46 33 00,+33 5 59 46 33 03,43.4935237,-1.4847699,8,,Ministère de la justice,,,,   ,,,,,1 Av. Marie Anne de Neubourg,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001753,Tribunal de Commerce de Mâcon,,tribunal_commerce,,Palais de Justice 8 Rue de la Préfecture,71270,71017,MACON CEDEX,+33 3 85 38 04 85,,46.3076337,4.8326325,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001752,Tribunal de Commerce de Vesoul-Gray,,tribunal_commerce,,20 Rue Didon B.P. 473,70550,70007,VESOUL CEDEX,+33 3 84 75 82 70,,47.6152954,6.1494989,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001755,Tribunal de Commerce de Niort,,tribunal_commerce,,Rue du Palais B.P. 523,79191,79022,NIORT CEDEX,+33 5 49 77 22 50,+33 5 49 73 66 58,46.3234112,-0.4662308,6,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001754,Tribunal de Commerce de Versailles,,tribunal_commerce,, ,78646,78011,VERSAILLES CEDEX,+33 1 39 07 16 40,,48.8023304,2.131124,6,,Ministère de la justice,,,,   ,,,,,1 Place André Mignot,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001757,Tribunal de Commerce d'Albi,,tribunal_commerce,,Place du Palais B.P. 156,81004,81005,ALBI CEDEX,+33 5 63 54 00 83,+33 5 63 47 04 25,43.9266871,2.1459039,6,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001756,Tribunal de Commerce d'Amiens,,tribunal_commerce,,18 rue lamartine 2ème étage BP 40201,80021,80002,AMIENS CEDEX 1,+33 3 22 91 43 23,,49.894497,2.292914,4,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001759,Tribunal de Commerce de Toulon,,tribunal_commerce,,140 Bd Maréchal Leclerc BP 50,83137,83041,TOULON CEDEX 9,+33 4 94 18 54 90,+33 4 94 18 54 82,43.122934,5.933813,4,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a001758,Tribunal de Commerce de Castres,,tribunal_commerce,,4 Rue du Palais B.P. 409,81065,81108,CASTRES CEDEX,+33 5 63 51 93 00,,43.605796,2.23817,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00175b,Tribunal de Commerce de Pontoise,,tribunal_commerce,, ,95500,95300,PONTOISE,+33 1 34 25 47 60,,49.0518084,2.1006419,8,,Ministère de la justice,,,,   ,,,,,3 Rue Victor Hugo,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00175a,Tribunal de Commerce de Créteil,,tribunal_commerce,,"Immeuble ""Le Pascal""  Hall A 1 Av. du Général de Gaulle",94028,94049,CRETEIL CEDEX,+33 1 43 99 05 75,+33 1 43 99 98 77,48.7912181,2.446104,6,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,+33 1 43 99 10 07,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00175d,Tribunal pour Enfants de Soissons,,te,, ,2722,2209,SOISSONS CEDEX,+33 3 23 76 39 39,,49.3804223,3.3280404,8,,Ministère de la justice,,,,   ,,,,,76 rue Saint-Martin,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00175c,Tribunal pour Enfants de Bourg-en-Bresse,,te,,3 rue Paul Pioda CF 70252,1053,1006,BOURG EN BRESSE CEDEX,+33 4 74 24 19 53,+33 4 74 24 19 99,46.2048263,5.2255015,4,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00175f,Tribunal pour Enfants de Grasse,,te,,37 Avenue Pierre Semard B.P. 71029,6069,6133,GRASSE CEDEX,+33 4 92 60 72 85,+33 4 92 60 72 90,43.656694,6.928526,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a00175e,Tribunal pour Enfants de Moulins,,te,,20 Rue de Paris B.P. 1627,3190,3016,MOULINS CEDEX,+33 4 70 20 44 60,+33 4 70 20 42 90,46.5683737,3.330534,8,,Ministère de la justice,,,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017a1,Tribunal de Grande Instance de Mende,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,48095,48000,MENDE,+33 4 66 65 28 11,+33 4 66 49 38 74,44.516188,3.49822,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/lozere/tgi-48095-01.html,Du Lundi au Vendredi : de 8h45 à 12h et de 13h30 à 17h,,   ,,,,,Boulevard Henri Bourillon,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017a5,Tribunal de Grande Instance de Reims,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,51454,51095,REIMS CEDEX,+33 3 26 49 53 51,+33 3 26 49 53 13,49.2545811,4.0317319,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/marne/tgi-51454-01.html,Du Lundi au Vendredi : de 8h45 à 12h et de 13h45 à 17h,,   ,,,,,Place Myron Herrick,,,  ,,,,pascal.cernik@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017a4,Tribunal de Grande Instance de Cherbourg,justice-organisme-public,tgi,http://www.justice.gouv.fr/,15 Rue des Tribunaux B.P. 740,50129,50107,CHERBOURG OCTEVILLE CEDEX,+33 2 33 01 61 61,+33 2 33 01 61 74,49.638055,-1.62321,7,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/manche/tgi-50129-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h30,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017a7,Tribunal de Grande Instance de Laval,justice-organisme-public,tgi,http://www.justice.gouv.fr/,13 Place Saint Tugal B.P. 81515,53130,53015,LAVAL CEDEX,+33 2 43 49 57 00,+33 2 43 49 57 01,48.06931,-0.77361,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/mayenne/tgi-53130-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017a6,Tribunal de Grande Instance de Chaumont,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Rue du Palais B.P. 2061,52121,52903,CHAUMONT CEDEX 9,+33 3 25 32 84 20,+33 3 25 03 43 52,48.112727,5.136812,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/haute-marne/tgi-52121-01.html,Du Lundi au Vendredi : de 8h à 12h et de 13h45 à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017a9,Tribunal de Grande Instance de Bar-le-Duc,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,55029,55014,BAR LE DUC CEDEX,+33 3 29 79 02 95,+33 3 29 79 18 33,48.769016,5.159238,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meuse/tgi-55029-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,,   ,,,,,21-25 place Saint-Pierre,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017a8,Tribunal de Grande Instance de Nancy,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Cité Judiciaire Rue du Général Fabvier,54395,54035,NANCY CEDEX,+33 3 83 90 85 00,+33 3 83 27 49 84,48.6776425,6.1757727,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meurthe-et-moselle/tgi-54395-01.html,"Du Lundi au Vendredi : de 8h à 17h
Congés scolaires : ouverture de 8h30 à 12h et de 13h à 16h.
Le tribunal est accessible aux personnes handicapées.",,   ,,,,,,,,  ,,,,tgi-nancy@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017ab,Tribunal de Grande Instance de Sarreguemines,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place du Général Sibille B.P. 71129,57631,57216,SARREGUEMINES CEDEX,+33 3 87 28 31 00,+33 3 87 28 33 29,49.108781,7.068461,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/tgi-57631-01.html,Du Lundi au Vendredi : de 8h30 à 11h45 et de 13h30 à 16h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017aa,Tribunal de Grande Instance de Lorient,justice-organisme-public,tgi,http://www.justice.gouv.fr/,1 Rue Maître Esvelin Porte A,56121,56325,LORIENT CEDEX,+33 2 97 84 12 50,+33 2 97 21 11 21,47.744802,-3.363643,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/morbihan/tgi-56121-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,"{u'kind': u'CommuneOfFrance', u'code': u'56151'} {u'kind': u'CommuneOfFrance', u'code': u'56178'} {u'kind': u'CommuneOfFrance', u'code': u'56203'} {u'kind': u'CommuneOfFrance', u'code': u'56209'} {u'kind': u'CommuneOfFrance', u'code': u'56213'} {u'kind': u'CommuneOfFrance', u'code': u'56215'} {u'kind': u'CommuneOfFrance', u'code': u'56237'} {u'kind': u'CommuneOfFrance', u'code': u'56242'} {u'kind': u'CommuneOfFrance', u'code': u'56245'} {u'kind': u'CommuneOfFrance', u'code': u'56246'}        ",,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017ad,Tribunal de Grande Instance de Beauvais,justice-organisme-public,tgi,http://www.justice.gouv.fr/,20 Boulevard Saint-Jean B.P. 325,60057,60021,BEAUVAIS CEDEX,+33 3 44 79 60 60,+33 3 44 45 24 65,49.429088,2.075929,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/oise/tgi-60057-01.html,Du Lundi au Vendredi : de 8h30 à 12h30 et de 12h45 à 17h30,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017ac,Tribunal de Grande Instance de Thionville,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Quai Pierre Marchal B.P. 80348,57672,57125,THIONVILLE CEDEX,+33 3 82 82 43 50,+33 3 82 53 92 56,49.357654,6.169112,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/tgi-57672-01.html,"Du Lundi au Vendredi : de 8h30 à 11h45 et de 13h30 à 16h30
également les services du tribunal d'instance : greffe civil - tutelles - saisies-arrêts - police",,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017af,Tribunal de Grande Instance de Pau,justice-organisme-public,tgi,http://www.ca-pau.justice.fr/,Palais de Justice 5 Place de la Libération,64445,64034,PAU CEDEX,+33 5 59 82 46 15,+33 5 59 82 46 64,43.297682,-0.371384,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/pyrenees-atlantiques/tgi-64445-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,,   ,,,,,,,,  ,,,,ca-pau@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017ae,Tribunal de Grande Instance de Clermont-Ferrand,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 16 Place de l'Etoile,63113,63033,CLERMONT FERRAND CEDEX 1,+33 4 73 31 77 00,+33 4 73 31 78 00,45.779422,3.080691,7,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/auvergne/puy-de-dome/tgi-63113-01.html,Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h30,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b1,Tribunal de Grande Instance de Perpignan,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place Arago B.P. 921,66136,66921,PERPIGNAN CEDEX,+33 4 68 51 96 96,+33 4 68 34 21 17,42.703347,2.884902,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/pyrenees-orientales/tgi-66136-01.html,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b0,Tribunal de Grande Instance de Tarbes,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,65440,65000,TARBES,+33 5 62 51 77 00,+33 5 62 34 57 58,43.231872,0.076531,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/hautes-pyrenees/tgi-65440-01.html,"Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h
Le palais de justice de Tarbes est accessible en voiture par la rue du maréchal Foch, depuis la gare 10 minutes à pied par la rue Bertrand Barrere, une navette gratuite relie le centre ville toutes les dix minutes. Deux parkings payants comportant des places handicapés sont à proximité, le parking Brauhauban et le parking Verdun. 4 places de stationnement handicapés sont situées à quelques mètres du palais de justice rue brauhauban. Le palais de justice est accessible au moyen d'une rampe, la personne à mobilité réduite dès qu'elle aura actionné la sonnette, se verra prise en charge. L'intégralité du Palais de justice est desservi par des ascenseurs.",,   ,,,,,Rue du Maréchal Foch,,,  ,,,,tgi-tarbes@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b3,Tribunal de Grande Instance de Strasbourg,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Quai Finkmatt B.P. 1030,67482,67070,STRASBOURG CEDEX,+33 3 88 75 27 27,+33 3 88 75 29 30,48.587234,7.747288,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/tgi-67482-01.html,Du Lundi au Vendredi : de 8h à 17h,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b2,Tribunal de Grande Instance de Saverne,justice-organisme-public,tgi,http://www.justice.gouv.fr/,7 Rue du Tribunal B.P. 50135,67437,67703,SAVERNE CEDEX,+33 3 88 71 61 51,+33 3 88 71 61 61,48.74059,7.364851,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/tgi-67437-01.html,"Du Lundi au Jeudi : de 8h à 12h et de 13h à 17h
Le Vendredi : de 8h à 12h et de 13h à 16h",,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b5,Tribunal de Grande Instance de Chalon-sur-Saône,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,71076,71331,CHALON SUR SAONE CEDEX,+33 3 85 93 77 00,+33 3 85 93 77 26,46.7846259,4.8536094,6,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/saone-et-loire/tgi-71076-01.html,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,,   ,,,,,Rue Emiland-Menand,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b4,Tribunal de Grande Instance de Mulhouse,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,68224,68061,MULHOUSE CEDEX 3,+33 3 89 36 25 00,+33 3 89 45 82 10,47.752347,7.342874,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/haut-rhin/tgi-68224-01.html,Du Lundi au Vendredi : de 8h à 12h et de 13h30 à 17h,,   ,,,,,21 Avenue Robert Schumann,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b7,Tribunal de Grande Instance de Rouen,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 1 Place du Maréchal Foch,76540,76037,ROUEN CEDEX,+33 2 35 52 87 52,+33 2 35 70 17 41,49.442231,1.091543,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/haute-normandie/seine-maritime/tgi-76540-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h30,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,"{u'kind': u'CommuneOfFrance', u'code': u'76241'} {u'kind': u'CommuneOfFrance', u'code': u'76272'} {u'kind': u'CommuneOfFrance', u'code': u'76294'} {u'kind': u'CommuneOfFrance', u'code': u'76353'} {u'kind': u'CommuneOfFrance', u'code': u'76365'} {u'kind': u'CommuneOfFrance', u'code': u'76564'} {u'kind': u'CommuneOfFrance', u'code': u'76641'} {u'kind': u'CommuneOfFrance', u'code': u'76642'} {u'kind': u'CommuneOfFrance', u'code': u'76679'} {u'kind': u'CommuneOfFrance', u'code': u'76683'} {u'kind': u'CommuneOfFrance', u'code': u'76692'}       ",,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b6,Tribunal de Grande Instance de Mâcon,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 8 Rue de la Préfecture,71270,71017,MACON CEDEX,+33 3 85 39 92 00,+33 3 85 38 20 37,46.3076337,4.8326325,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/saone-et-loire/tgi-71270-01.html,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30,,   ,,,,,,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b9,Tribunal de Grande Instance de Niort,justice-organisme-public,tgi,http://www.justice.gouv.fr/,2 Rue du Palais B.P. 8819,79191,79028,NIORT CEDEX,+33 5 49 77 22 50,+33 5 49 77 22 81,46.323334,-0.466306,8,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/deux-sevres/tgi-79191-01.html,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,,   ,,,,,,,,  ,,,,chg.tgi-niort@justice.fr,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
4cac9e6a293594648a0017b8,Tribunal de Grande Instance de Fontainebleau,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,77186,77305,FONTAINEBLEAU CEDEX,+33 1 60 71 23 00,+33 1 60 71 06 35,48.443691,2.609939,7,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-et-marne/tgi-77186-01.html,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,,   ,,,,,159 rue Grande,,,  ,,,,,,   ,,,,,,,,,                 ,,,,,,,,,,,,,      ,,,
